Study_numb,Paper,LeadAuthor,Year_Published,Title,URL,Location,Country,GPS_coordinates_extracted,GPS_Google,GPS_data,GPS_lat,GPS_long,Species,Common name,Taxa,OsHV_var,Year_Sampled,Field_Lab,Search_Strategy,Notes,GenBank Sequence
59,Carrasco et al. 2017,Carrasco et al. 2017,2017,"A Production Calendar Based on Water Temperature, Spat Size, and Husbandry Practices Reduce OsHV-1 μVar Impact on Cultured Pacific Oyster Crassostrea gigas in the Ebro Delta (Catalonia), Mediterranean Coast of Spain",https://www.frontiersin.org/articles/10.3389/fphys.2017.00125/full,Alcanar (Open Ocean),Spain,NA,"40.555246, 0.566129","40.555246, 0.566129",40.555246,0.566129,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
60,Corporeau et al. 2022,Corporeau et al. 2022,2022,Harsh intertidal environment enhances metabolism and immunity in oyster (Crassostrea gigas) spat,https://www.sciencedirect.com/science/article/pii/S0141113622001544?via%3Dihub,Brittany,France,NA,"48.605617, -2.647681","48.605617, -2.647681",48.605617,-2.647681,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2018,Field,Web of Science,,
61,Degremont & Benabdelmouna 2014,Degremont & Benabdelmouna 2014,2014,Mortality associated with OsHV-1 in spat Crassostrea gigas: role of wild-caught spat in the horizontal transmission of the disease,https://link.springer.com/article/10.1007/s10499-014-9781-7,La Tremblade,France,NA,"45.795130, -1.236367","45.795130, -1.236367",45.79513,-1.236367,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
62,de Lorgeril et al. 2018,de Lorgeril et al. 2018,2018,Inefficient immune response is associated with microbial permissiveness in juvenile oysters affected by mass mortalities on field,https://www.sciencedirect.com/science/article/pii/S105046481830144X?via%3Dihub,"La Tremblade, Charente Maritime",France,NA,"43.379087, 3.571483","43.379087, 3.571483",43.379087,3.571483,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
63,Divilov et al. 2019,Divilov et al. 2019,2019,First evaluation of resistance to both a California OsHV-1 variant and a French OsHV-1 microvariant in Pacific oysters,https://bmcgenomdata.biomedcentral.com/articles/10.1186/s12863-019-0791-3#Abs1,"Tomales Bay, California",USA,NA,"38.210853, -122.932268","38.210853, -122.932268",38.210853,-122.932268,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2018,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Grandcamp,France,NA,"49.390156, -1.047276","49.390156, -1.047276",49.390156,-1.047276,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Blainville,France,NA,"49.071897, -1.604905","49.071897, -1.604905",49.071897,-1.604905,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Cancale,France,NA,"48.693255, -1.843815","48.693255, -1.843815",48.693255,-1.843815,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Morlaix,France,NA,"48.626160, -3.850698","48.626160, -3.850698",48.62616,-3.850698,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Daoulas,France,NA,"48.358462, -4.262282","48.358462, -4.262282",48.358462,-4.262282,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Larmor-Baden,France,NA,"47.584854, -2.897819","47.584854, -2.897819",47.584854,-2.897819,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Quiberon,France,NA,"47.476146, -3.118308","47.476146, -3.118308",47.476146,-3.118308,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Penerf,France,NA,"47.509051, -2.628583","47.509051, -2.628583",47.509051,-2.628583,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Bourgneuf,France,NA,"46.132575, -1.157959","46.132575, -1.157959",46.132575,-1.157959,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Loix,France,NA,"46.215422, -1.436790

","46.215422, -1.436790

",46.215422,-1.43679,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Agnas,France,NA,"45.596378, -1.047001","45.596378, -1.047001",45.596378,-1.047001,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Arcachon,France,NA,"44.665969, -1.187203","44.665969, -1.187203",44.665969,-1.187203,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
64,Fleury et al. 2020,Fleury et al. 2020,2020,"Latitudinal drivers of oyster mortality: deciphering host, pathogen and environmental risk factors",https://www.nature.com/articles/s41598-020-64086-1,Marseillan,France,NA,"43.322448, 3.565215","43.322448, 3.565215",43.322448,3.565215,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
65,Gangnery et al. 2019,Gangnery et al. 2019,2019,Connectivities with shellfish farms and channel rivers are associated with mortality risk in oysters,https://www.jstor.org/stable/26920859,Grandcamp-Maisy,France,NA,"49.396056, -1.043538","49.396056, -1.043538",49.396056,-1.043538,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
65,Gangnery et al. 2019,Gangnery et al. 2019,2019,Connectivities with shellfish farms and channel rivers are associated with mortality risk in oysters,https://www.jstor.org/stable/26920859,Baie des Veys,France,NA,"49.386373, -1.130040","49.386373, -1.130040",49.386373,-1.13004,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
66,Morrissey et al. 2017,Morrissey et al. 2017,2017,Mortality in Crassostrea gigas oysters in Ireland during 2012,https://eafp.org/download/2017-volume37/issue_2/37-2-050-morrissey.pdf,Clew Bay,Ireland,NA,"53.832573, -9.780322","53.832573, -9.780322",53.832573,-9.780322,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
66,Morrissey et al. 2017,Morrissey et al. 2017,2017,Mortality in Crassostrea gigas oysters in Ireland during 2012,https://eafp.org/download/2017-volume37/issue_2/37-2-050-morrissey.pdf,Carlingford,Ireland,NA,"54.042005, -6.183865","54.042005, -6.183865",54.042005,-6.183865,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
66,Morrissey et al. 2017,Morrissey et al. 2017,2017,Mortality in Crassostrea gigas oysters in Ireland during 2012,https://eafp.org/download/2017-volume37/issue_2/37-2-050-morrissey.pdf,Dungarvan Harbour,Ireland,NA,"52.06904729263853, -7.573733962411507","52.06904729263853, -7.573733962411507",52.06904729,-7.573733962,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
66,Morrissey et al. 2017,Morrissey et al. 2017,2017,Mortality in Crassostrea gigas oysters in Ireland during 2012,https://eafp.org/download/2017-volume37/issue_2/37-2-050-morrissey.pdf,Donegal Bay,Ireland,NA,"54.650475, -8.117177","54.650475, -8.117177",54.650475,-8.117177,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
66,Morrissey et al. 2017,Morrissey et al. 2017,2017,Mortality in Crassostrea gigas oysters in Ireland during 2012,https://eafp.org/download/2017-volume37/issue_2/37-2-050-morrissey.pdf,Gweedore,Ireland,NA,"55.049771, -8.326477","55.049771, -8.326477",55.049771,-8.326477,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
66,Morrissey et al. 2017,Morrissey et al. 2017,2017,Mortality in Crassostrea gigas oysters in Ireland during 2012,https://eafp.org/download/2017-volume37/issue_2/37-2-050-morrissey.pdf,Sherkin,Ireland,NA,"51.478292, -9.425799","51.478292, -9.425799",51.478292,-9.425799,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
66,Morrissey et al. 2017,Morrissey et al. 2017,2017,Mortality in Crassostrea gigas oysters in Ireland during 2012,https://eafp.org/download/2017-volume37/issue_2/37-2-050-morrissey.pdf,Castlemaine,Ireland,NA,"52.167350, -9.702215","52.167350, -9.702213",52.16735,-9.702213,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
67,Mosca et al. 2021,Mosca et al. 2021,2021,Crassostrea gigas (Thunberg 1793) cultivation in southern Adriatic Sea (Italy): A one-year monitoring study of the oyster health,https://onlinelibrary.wiley.com/doi/full/10.1111/are.15139,Puglia,Italy,NA,"41.485160, 16.288630","41.485160, 16.288630",41.48516,16.28863,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2018,Field,Web of Science,,
68,Lynch et al. 2012,Lynch et al. 2012,2012,"A previously undescribed ostreid herpes virus 1 (OsHV-1) genotype detected in the pacific oyster, Crassostrea gigas, in Ireland",https://www.cambridge.org/core/journals/parasitology/article/previously-undescribed-ostreid-herpes-virus-1-oshv1-genotype-detected-in-the-pacific-oyster-crassostrea-gigas-in-ireland/88D6EB5FCB13279A3F0070F1B71BACCE,Bannow Bay,Ireland,52°27′N 006°47′W,NA,"52.450000, -6.783333",52.45,-6.783333,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2003,Field,Snowball,,JQ963169
68,Lynch et al. 2012,Lynch et al. 2012,2012,"A previously undescribed ostreid herpes virus 1 (OsHV-1) genotype detected in the pacific oyster, Crassostrea gigas, in Ireland",https://www.cambridge.org/core/journals/parasitology/article/previously-undescribed-ostreid-herpes-virus-1-oshv1-genotype-detected-in-the-pacific-oyster-crassostrea-gigas-in-ireland/88D6EB5FCB13279A3F0070F1B71BACCE,Dungrvan Bay,Ireland,52°03′N 007°35′W,NA,"52.050000, -7.583333",52.05,-7.583333,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2004,Field,Snowball,,JQ963169
68,Lynch et al. 2012,Lynch et al. 2012,2012,"A previously undescribed ostreid herpes virus 1 (OsHV-1) genotype detected in the pacific oyster, Crassostrea gigas, in Ireland",https://www.cambridge.org/core/journals/parasitology/article/previously-undescribed-ostreid-herpes-virus-1-oshv1-genotype-detected-in-the-pacific-oyster-crassostrea-gigas-in-ireland/88D6EB5FCB13279A3F0070F1B71BACCE,Bannow Bay,Ireland,52°27′N 006°47′W,NA,"52.450000, -6.783333",52.45,-6.783333,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2003,Field,Snowball,,JQ963169
68,Lynch et al. 2012,Lynch et al. 2012,2012,"A previously undescribed ostreid herpes virus 1 (OsHV-1) genotype detected in the pacific oyster, Crassostrea gigas, in Ireland",https://www.cambridge.org/core/journals/parasitology/article/previously-undescribed-ostreid-herpes-virus-1-oshv1-genotype-detected-in-the-pacific-oyster-crassostrea-gigas-in-ireland/88D6EB5FCB13279A3F0070F1B71BACCE,Dungrvan Bay,Ireland,52°03′N 007°35′W,NA,"52.050000, -7.583333",52.05,-7.583333,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2004,Field,Snowball,,JQ963169
69,Pernet et al. 2012,Pernet et al. 2012,2012,"Mass mortalities of Pacific oysters Crassostrea gigas reflect infectious diseases and vary with farming practices in the Mediterranean Thau lagoon, France",https://www.int-res.com/articles/feature/q002p215.pdf,Thau Lagoon,France,NA,"43.379087, 3.571483","43.379087, 3.571483",43.379087,3.571483,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
70,Pernet et al. 2018,Pernet et al. 2018,2018,Determination of risk factors for herpesvirus outbreak in oysters using a broad-scale spatial epidemiology framework,https://www.nature.com/articles/s41598-018-29238-4,Penerf,France,NA,"47.502059, -2.621733","47.502059, -2.621733",47.502059,-2.621733,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
70,Pernet et al. 2018,Pernet et al. 2018,2018,Determination of risk factors for herpesvirus outbreak in oysters using a broad-scale spatial epidemiology framework,https://www.nature.com/articles/s41598-018-29238-4,Larmor-Baden,France,NA,"47.582312, -2.898175","47.582312, -2.898175",47.582312,-2.898175,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
70,Pernet et al. 2018,Pernet et al. 2018,2018,Determination of risk factors for herpesvirus outbreak in oysters using a broad-scale spatial epidemiology framework,https://www.nature.com/articles/s41598-018-29238-4,Quiberon,France,NA,"47.549452, -3.046661

","47.549452, -3.046661

",47.549452,-3.046661,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
71,Petton et al. 2015,Petton et al. 2015,2015,Factors influencing disease-induced mortality of Pacific oysters Crassostrea gigas,https://www.int-res.com/articles/aei2014/6/q006p205.pdf,"Pointe du Château, Bay of Brest",France,"48° 20’ 6’’ N, 4° 19’ 6’’ W","48.335, -4.31833","48.335, -4.31833",48.335,-4.31833,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
71,Petton et al. 2015,Petton et al. 2015,2015,Factors influencing disease-induced mortality of Pacific oysters Crassostrea gigas,https://www.int-res.com/articles/aei2014/6/q006p205.pdf,"Pointe du Château, Bay of Brest",France,"48° 20’ 6’’ N, 4° 19’ 6’’ W","48.335, -4.31833","48.335, -4.31833",48.335,-4.31833,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2011,Field,Web of Science,,
72,Renault et al. 2014,Renault et al. 2014,2014,Ostreid Herpesvirus 1 Infection among Pacific Oyster (Crassostrea gigas) Spat: Relevance of Water Temperature to Virus Replication and Circulation Prior to the Onset of Mortality,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4136091/,"Natural Pond, Centre Régional d'Expérimentation et d'Application Aquacole [CREAA]",France,NA,"45.848664, -1.205169","45.848664, -1.205169",45.848664,-1.205169,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
72,Renault et al. 2014,Renault et al. 2014,2014,Ostreid Herpesvirus 1 Infection among Pacific Oyster (Crassostrea gigas) Spat: Relevance of Water Temperature to Virus Replication and Circulation Prior to the Onset of Mortality,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4136091/,"Nursery, Centre Régional d'Expérimentation et d'Application Aquacole [CREAA]",France,NA,"45.848664, -1.205169","45.848664, -1.205169",45.848664,-1.205169,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
72,Renault et al. 2014,Renault et al. 2014,2014,Ostreid Herpesvirus 1 Infection among Pacific Oyster (Crassostrea gigas) Spat: Relevance of Water Temperature to Virus Replication and Circulation Prior to the Onset of Mortality,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4136091/,La Mortanne,France,NA,"45.873109, -1.173120","45.873109, -1.173120",45.873109,-1.17312,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
72,Renault et al. 2014,Renault et al. 2014,2014,Ostreid Herpesvirus 1 Infection among Pacific Oyster (Crassostrea gigas) Spat: Relevance of Water Temperature to Virus Replication and Circulation Prior to the Onset of Mortality,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4136091/,Les Sables de l'Are,France,NA,"45.869921, -1.115125","45.869921, -1.115125",45.869921,-1.115125,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2010,Field,Web of Science,,
73,Whittington et al. 2015,Whittington et al. 2015,2015,"Further observations on the influence of husbandry practices on OsHV-1 μVar mortality in Pacific oysters Crassostrea gigas: Age, cultivation structures and growing height",https://www.sciencedirect.com/science/article/pii/S0044848614006632,"Site A, Woolooware Bay",Australia,NA,"34.0118° S, 151.1463° E","-34.011800, 151.146300",-34.0118,151.1463,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2012,Field,Web of Science,,
73,Whittington et al. 2015,Whittington et al. 2015,2015,"Further observations on the influence of husbandry practices on OsHV-1 μVar mortality in Pacific oysters Crassostrea gigas: Age, cultivation structures and growing height",https://www.sciencedirect.com/science/article/pii/S0044848614006632,"Site A, Woolooware Bay",Australia,NA,"34.0118° S, 151.1463° E","-34.011800, 151.146300",-34.0118,151.1463,Magallana gigas,,Pacific Oyster,OsHV-1 μVar,2013,Field,Web of Science,,
